Date,Workout,Result,Prescribed,Pukie,Work performed,Work time,Formatted Result,Notes,Description
2016-10-03,"AMRAP 15 mins: 400 m, Single Arm Dumbbell Overhead Walking Lunges, and Power Snatches",2.75,true,false,70648,900000,2 rounds + 400 m + 20 Single Arm Dumbbell Overhead Walking Lunges + 5 Power Snatches,"","15:00 AMRAP:
Run, 400 m
20 Single Arm Dumbbell Overhead Walking Lunges, 53 lbs
20 Power Snatches, 95 lbs"
2016-10-03,Bench Press 5-5-5-5,1474.1752025,true,false,6455,,"3250 lbs | 135 lbs, 155 lbs, 175 lbs, and 185 lbs","","Sets
5 Bench Press | 135 lbs
5 Bench Press | 155 lbs
5 Bench Press | 175 lbs
5 Bench Press | 185 lbs"
2016-09-30,Snatch Balance 3-3-2,553.3826914,true,false,4371,,"1220 lbs | 135 lbs, 155 lbs, and 175 lbs","","Sets
3 Snatch Balances | 135 lbs
3 Snatch Balances | 155 lbs
2 Snatch Balances | 175 lbs"
2016-09-30,"""FGB Style"" - Double Unders, Pull-ups, Sit-ups, and 2 more",296,true,false,60579,600000,296 reps | 172 and 124 reps,"","2 rounds, 1 min per station:
Double Under
Pull-up
Sit-up
Handstand Push-up
Power Clean, 135 lbs"
2016-09-28,Push Press : 20 Rep Max,1224.699399,true,false,5362,,2700 lbs | 135 lbs,"","Sets
20 Push Press | 135 lbs"
2016-09-28,Bent Over Barbell Row 12-12-12,2204.4589182,true,false,0,,"4860 lbs | 135 lbs, 135 lbs, and 135 lbs","","Sets
12 Bent Over Barbell Rows | 135 lbs
12 Bent Over Barbell Rows | 135 lbs
12 Bent Over Barbell Rows | 135 lbs"
2016-09-28,Push Press 20-14,2081.9889783,true,false,9116,,4590 lbs | 135 lbs and 135 lbs,"","Sets
20 Push Press | 135 lbs
14 Push Press | 135 lbs"
2016-09-28,"FT: 600 m, Bear Crawls, Box Jumps, and 2 more",688000,true,false,55865,688000,11 mins 28 secs,"","Run, 600 m
Bear Crawl, 240 ft
50 Box Jumps, 24 in
Bear Crawl, 240 ft
Run, 600 m"
2016-09-26,"2 RFT: Thrusters, Burpees, Snatches, and 700 m",1500000,false,false,89702,1500000,25 mins,partner wod. Drew and jimmy. 50 thrusters burpees and snatches. one working one resting one running 200m.  2 rds + 20 thrusters,"2 rounds of:
21 Thrusters, 95 lbs
16 Burpees
16 Snatches
Run, 700 m"
2016-09-25,AMRAP 20 mins: Double Unders and Walking Lunges,6.215,true,false,65593,1200000,6 rounds + 43 Double Unders,,"20:00 AMRAP:
100 Double Unders
Walking Lunge, 100 ft"
2016-09-23,"2 RFT: 600 m, Push-ups, and Burpee Box Jumps",539000,true,false,73021,539000,8 mins 59 secs,"","2 rounds of:
Run, 600 m
20 Push-ups
10 Burpee Box Jumps, 24 in"
2016-09-23,Front Squat Pause 4-4-4-4-4-4,2050.2375124,true,false,0,,"4520 lbs | 135 lbs, 175 lbs, 205 lbs, 205 lbs, 205 lbs, and 205 lbs","","Sets
4 Front Squat Pauses | 135 lbs
4 Front Squat Pauses | 175 lbs
4 Front Squat Pauses | 205 lbs
4 Front Squat Pauses | 205 lbs
4 Front Squat Pauses | 205 lbs
4 Front Squat Pauses | 205 lbs"
2016-09-19,Snatch 3-2-2-1-1-1-1,673.58466945,true,false,12562,,"1485 lbs | 95 lbs, 115 lbs, 145 lbs, 155 lbs, 165 lbs, 175 lbs, and 185 lbs",missed 195 3 times,"Sets
3 Snatches | 95 lbs
2 Snatches | 115 lbs
2 Snatches | 145 lbs
1 Snatch | 155 lbs
1 Snatch | 165 lbs
1 Snatch | 175 lbs
1 Snatch | 185 lbs"
2016-09-19,"FT: Kettlebell Swings, Hand Release Push-Ups, Goblet Squats, and 21 more",600000,true,false,80879,600000,10 mins,"","2 Kettlebell Swings, 53 lbs
2 Hand Release Push-Ups
2 Goblet Squats, 53 lbs
4 Kettlebell Swings, 53 lbs
4 Hand Release Push-Ups
4 Goblet Squats, 53 lbs
6 Kettlebell Swings, 53 lbs
6 Hand Release Push-Ups
6 Goblet Squats, 53 lbs
8 Kettlebell Swings, 53 lbs
8 Hand Release Push-Ups
8 Goblet Squats, 53 lbs
10 Kettlebell Swings, 53 lbs
10 Hand Release Push-Ups
10 Goblet Squats, 53 lbs
12 Kettlebell Swings, 53 lbs
12 Hand Release Push-Ups
12 Goblet Squats, 53 lbs
14 Kettlebell Swings, 53 lbs
14 Hand Release Push-Ups
14 Goblet Squats, 53 lbs
16 Kettlebell Swings, 53 lbs
16 Hand Release Push-Ups
16 Goblet Squats, 53 lbs"
2016-09-18,Back Squat 10-5-5-5-5-5,3435.96220275,true,false,23192,,"7575 lbs | 135 lbs, 225 lbs, 255 lbs, 255 lbs, 255 lbs, and 255 lbs","","Sets
10 Back Squats | 135 lbs
5 Back Squats | 225 lbs
5 Back Squats | 255 lbs
5 Back Squats | 255 lbs
5 Back Squats | 255 lbs
5 Back Squats | 255 lbs"
2016-09-16,Dips : 4x Max Rep,44,true,false,15911,,44 reps,"","Sets
Dip | 18 reps
Dip | 10 reps
Dip | 10 reps
Dip | 6 reps"
2016-09-16,Deadlift 3-3-3-1-1-1,1884.67629735,true,false,10914,,"4155 lbs | 275 lbs, 325 lbs, 375 lbs, 395 lbs, 415 lbs, and 420 lbs","","Sets
3 Deadlifts | 275 lbs
3 Deadlifts | 325 lbs
3 Deadlifts | 375 lbs
1 Deadlift | 395 lbs
1 Deadlift | 415 lbs
1 Deadlift | 420 lbs"
2016-09-16,Bench Press 1-1-1-1,376.4816671,true,false,1648,,"830 lbs | 185 lbs, 205 lbs, 215 lbs, and 225 lbs","","Sets
1 Bench Press | 185 lbs
1 Bench Press | 205 lbs
1 Bench Press | 215 lbs
1 Bench Press | 225 lbs"
2016-09-16,"FT: Pistols, Sit-ups, Pistols, and 5 more",360000,true,false,35667,360000,6 mins,"","20 Pistols
40 Sit-ups
15 Pistols
30 Sit-ups
10 Pistols
20 Sit-ups
5 Pistols
10 Sit-ups"
2016-09-14,Every 2 mins for 10 mins: Strict Press and Bent Over Barbell Rows,5.0,true,false,4766,600000,5.0 rounds,"","Every 2 mins for 10 mins:
4 Strict Press, 120 lbs
6 Bent Over Barbell Rows, 120 lbs"
2016-09-14,"AMRAP 7 mins: Deadlifts, Wall Balls, and Box Jump (24 In.)s",3.0,true,false,58324,420000,3 rounds | 135 reps,"","7:00 AMRAP:
10 Deadlifts, 185 lbs
15 Wall Balls, 20 lbs
20 Box Jump (24 In.)s"
2016-09-11,Murph,2932000,true,false,292421,2932000,48 mins 52 secs,"No weight vest

","Run, 1 mi
100 Pull-ups
200 Push-ups
300 Air Squats
Run, 1 mi"
2016-09-10,Every 1 min for 10 mins: Back Squat,2131.884139,true,false,13928,600000,4700 lbs,"","Every 1 min for 10 mins:
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs
2 Back Squats | 235 lbs"
2016-09-10,"3 RFT: Sit-ups, Pull-ups, Handstand Push-ups, and 300 m",873000,true,false,75672,873000,14 mins 33 secs,"","3 rounds of:
30 Sit-ups
20 Pull-ups
10 Handstand Push-ups
Run, 300 m"
2016-09-09,27-21-15-9: Power Cleans and Wall Balls,538000,true,false,79266,538000,8 mins 58 secs,"","27-21-15-9 reps of:
Power Clean, 95 lbs
Wall Ball, 20 lbs"
2016-09-09,Every 1 min for 10 mins: Deadlift,2948.350405,true,false,17239,600000,6500 lbs,"","Every 1 min for 10 mins:
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs
2 Deadlifts | 325 lbs"
2016-09-07,"FT: 3x Double Unders, Kettlebell Swings, and Push-up (hand release)s; Burpe",998000,true,false,94201,998000,16 mins 38 secs,"","3 rounds of:
100 Double Unders
21 Kettlebell Swings, 53 lbs
21 Push-up (hand release)s
-- then --
25 Burpees"
2016-09-07,Every 1 min for 8 mins: Squat Snatch,598.7419284,true,false,10556,480000,1320 lbs,"","Every 1 min for 8 mins:
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs
1 Squat Snatch | 165 lbs"
2016-09-05,Squat Clean 3-2-2-1-1-1,866.3614267,true,false,12724,,"1910 lbs | 135 lbs, 185 lbs, 205 lbs, 225 lbs, 245 lbs, and 255 lbs","","Sets
3 Squat Cleans | 135 lbs
2 Squat Cleans | 185 lbs
2 Squat Cleans | 205 lbs
1 Squat Clean | 225 lbs
1 Squat Clean | 245 lbs
1 Squat Clean | 255 lbs"
2016-09-05,The Seven,2558000,false,false,152159,2558000,42 mins 38 secs,,"7 rounds of:
7 Handstand Push Ups
7 Thrusters, 115 lbs
7 Knees To Elbows
7 Deadlifts, 245 lbs
7 Burpees
7 Kettlebell Swings, 1.5 pood
7 Pull-ups"
2016-09-03,"AMRAP 15 mins: Deadlifts, Hang Power Cleans, Front Squats, and 2 more",5.2,true,false,88216,900000,5 rounds + 7 Deadlifts,"","15:00 AMRAP:
7 Deadlifts, 135 lbs
7 Hang Power Cleans, 135 lbs
5 Front Squats, 135 lbs
5 Shoulder-to-Overheads, 135 lbs
Run, 200 m"
2016-08-31,Strict Press 3-3-3-3,744.34507917,true,false,3259,,"1641 lbs | 133 lbs, 138 lbs, 138 lbs, and 138 lbs","","Sets
3 Strict Press | 133 lbs
3 Strict Press | 138 lbs
3 Strict Press | 138 lbs
3 Strict Press | 138 lbs"
2016-08-31,"AMRAP 12 mins w/ Buy-in: 560 m, Burpees, V-ups, and One Arm Kb Or Db Snatches",90.0,true,false,30171,720000,90 rounds,"","12 mins:
Run, 560 m
20 Burpees
30 V-ups
then in the remaining time, AMRAP of:
1 One Arm Kb Or Db Snatch, 53 lbs"
2016-08-25,Diane,482000,true,false,39653,482000,8 mins 2 secs,,"21-15-9 reps of:
Deadlift, 225 lbs
Handstand Push Up"
2016-08-24,Strict Press 4-4-4-4,870.8973504,true,false,3813,,"1920 lbs | 115 lbs, 115 lbs, 125 lbs, and 125 lbs",after fran.  shoulders tired,"Sets
4 Strict Press | 115 lbs
4 Strict Press | 115 lbs
4 Strict Press | 125 lbs
4 Strict Press | 125 lbs"
2016-08-24,Fran,365000,true,false,45361,365000,6 mins 5 secs,,"21-15-9 reps of:
Thruster, 95 lbs
Pull-up"
2016-08-22,"AMReps 3 mins: Pull-ups, Push-ups and Air Squats",298,true,false,0,720000,298 reps,,"AMReps in 12 mins:
3 Pull-ups
6 Push-ups
10 Air Squats"
2016-08-22,"FT: Rows, Clean & Jerks, Rows, and 4 more",741000,true,false,122499,741000,12 mins 21 secs,"","Row, 500 m
15 Clean & Jerks, 135 lbs
Row, 500 m
12 Clean & Jerks, 135 lbs
Row, 500 m
9 Clean & Jerks, 135 lbs
Row, 500 m"
2016-08-19,"AMRAP 13 mins w/ Buy-in: Rows, Toes-to-bars, and Handstand Push-ups",5.0,true,false,52410,780000,5 rounds,"","13 mins:
Row, 1000 m
then in the remaining time, AMRAP of:
11 Toes-to-bars
7 Handstand Push-ups"
2016-08-19,Front Squat 4-4-4-4,1632.932532,true,false,10960,,"3600 lbs | 225 lbs, 225 lbs, 225 lbs, and 225 lbs","","Sets
4 Front Squats | 225 lbs
4 Front Squats | 225 lbs
4 Front Squats | 225 lbs
4 Front Squats | 225 lbs"
2016-08-18,Cindy,15.5,true,false,156810,1200000,15 rounds + 5 Pull-ups + 5 Push-ups | 460 reps,push ups suck ,"20:00 AMRAP:
5 Pull-ups
10 Push-ups
15 Air Squats"
2016-08-17,5x RFT: Thrusters and 100 Meter Runs,239000,true,false,32068,239000,"3 mins 59 secs | (45 secs), (49 secs), (49 secs), (49 secs), and (47 secs)","","5 rounds, each round for time, of:
10 Thrusters, 95 lbs
100 Meter Run
Resting 1 min between each round."
2016-08-17,Sumo Deadlift 3-3-3-3,1769.010243,true,false,10408,,"3900 lbs | 295 lbs, 315 lbs, 335 lbs, and 355 lbs","","Sets
3 Sumo Deadlifts | 295 lbs
3 Sumo Deadlifts | 315 lbs
3 Sumo Deadlifts | 335 lbs
3 Sumo Deadlifts | 355 lbs"
2016-08-16,"3 RFT: Double Unders, Wall Balls, Double Unders, and 3 more",742000,true,false,75835,742000,12 mins 22 secs,"","3 rounds of:
20 Double Unders
21 Wall Balls, 20 lbs
20 Double Unders
15 Box Jump (24 In.)s
20 Double Unders
9 Chest-to-bar Pull-ups"
2016-08-16,Strict Press 4-4-4-4,979.7595192,true,false,4290,,"2160 lbs | 135 lbs, 135 lbs, 135 lbs, and 135 lbs","","Sets
4 Strict Press | 135 lbs
4 Strict Press | 135 lbs
4 Strict Press | 135 lbs
4 Strict Press | 135 lbs"
2016-08-13,"Chipper: 1 Arm Db Snatches, Overhead Squats, Burpees, and 5 more",417000,false,false,30069,417000,6 mins 57 secs,,"6 1 Arm Db Snatches, 85 lbs
9 Overhead Squats, 95 lbs
15 Burpees
21 Back Extensions
21 Airdyne Calories
15 GHD Sit-ups
9 Pull-ups
6 Shoulder-to-Overheads, 155 lbs"
2016-08-13,"Chipper: 1 Arm Db Snatches, Overhead Squats, Burpees, and 5 more",366000,true,false,30069,366000,6 mins 6 secs,"","6 1 Arm Db Snatches, 85 lbs
9 Overhead Squats, 95 lbs
15 Burpees
21 Back Extensions
21 Airdyne Calories
15 GHD Sit-ups
9 Pull-ups
6 Shoulder-to-Overheads, 155 lbs"
2016-08-12,Double Unders : 100 Reps for Time,63000,false,false,10350,63000,1 min 3 secs,,100 Double Unders
2016-08-12,"AMRAP 16 mins: Bar Muscle-ups, Handstand Push-ups, and Dumbbell Snatches",7.833,true,false,85064,960000,7 rounds + 2 Bar Muscle-ups + 6 Handstand Push-ups + 6 Dumbbell Snatches | 154 reps,,"16:00 AMRAP:
2 Bar Muscle-ups
6 Handstand Push-ups
12 Dumbbell Snatches, 53 lbs"
2016-08-10,"AMRAP 15 mins: Push-ups, Front Squats, Sit-ups, and Double Unders",4.45,true,false,113506,900000,4 rounds + 15 Push-ups + 16 Front Squats | 511 reps,"","15:00 AMRAP:
15 Push-ups
20 Front Squats, 45 lbs
25 Sit-ups
60 Double Unders"
2016-08-06,CrossFit Games Open 16.2,168,true,false,37254,1200000,168 reps,,"AMReps in 20 mins:
25 Toes-to-bars | 25 reps
50 Double Unders | 50 reps
15 Squat Cleans, 135 lbs | 15 reps
25 Toes-to-bars | 25 reps
50 Double Unders | 50 reps
13 Squat Cleans, 185 lbs | 3 reps
25 Toes-to-bars
50 Double Unders
11 Squat Cleans, 225 lbs
25 Toes-to-bars
50 Double Unders
9 Squat Cleans, 275 lbs
25 Toes-to-bars
50 Double Unders
7 Squat Cleans, 315 lbs"
2016-08-02,Strict Pull-ups : 3x Max Rep,13,true,false,4488,,13 reps,,"Sets
Strict Pull-up | 6 reps
Strict Pull-up | 4 reps
Strict Pull-up | 3 reps"
2016-08-02,Strict Pull-ups : 3x Max Rep,16,true,false,5524,,16 reps,"","Sets
Strict Pull-up | 8 reps
Strict Pull-up | 5 reps
Strict Pull-up | 3 reps"
2016-08-02,Every 1 min for 12 mins: Squat Snatch,843.6818082,true,false,14938,720000,1860 lbs,"","Every 1 min for 12 mins:
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs
1 Squat Snatch | 155 lbs"
2016-08-02,5 RFT: Deadlifts and Burpees,362000,true,false,50315,362000,6 mins 2 secs,"","5 rounds of:
5 Deadlifts, 275 lbs
10 Burpees"
2016-08-01,Double Unders : 100 Reps for Time,59000,true,false,9500,59000,59 secs,,100 Double Unders
2016-08-01,"Chipper: Wall Balls, Kettlebell Swings, V-ups, and 2 more",524000,true,false,53287,524000,8 mins 44 secs,"","50 Wall Balls, 20 lbs
40 Kettlebell Swings, 53 lbs
30 V-ups
20 Power Cleans, 135 lbs
10 Handstand Push-ups"
2016-08-01,Front Squat 5-5-5-5,1950.447191,true,false,12957,,"4300 lbs | 215 lbs, 215 lbs, 215 lbs, and 215 lbs","","Sets
5 Front Squats | 215 lbs
5 Front Squats | 215 lbs
5 Front Squats | 215 lbs
5 Front Squats | 215 lbs"
2016-07-30,Jerk 1-1-1-1,394.6253619,true,false,1728,,"870 lbs | 195 lbs, 205 lbs, 225 lbs, and 245 lbs",missed 265,"Sets
1 Jerk | 195 lbs
1 Jerk | 205 lbs
1 Jerk | 225 lbs
1 Jerk | 245 lbs"
2016-07-30,"5 RFT: Double Unders, Power Snatches and Burpee Box Jump Overs",405000,true,false,20919,405000,6 mins 45 secs,"","5 rounds of:
20 Double Unders
3 Power Snatches, 95 lbs
6 Burpee Box Jump Overs, 24 in"
2016-07-30,Double Unders : 100 Reps for Time,64000,true,false,9500,64000,1 min 4 secs,"",100 Double Unders
2016-07-28,Deadlift : 1 Rep Max,188.24083355,true,false,1057,,415 lbs | 415 lbs,"","Sets
1 Deadlift | 415 lbs"
2016-07-28,"AMRAP 13 mins: Kettlebell Clean & Jerks, Push-ups, and Double Unders",8.333,true,false,45387,780000,8 rounds + 6 Kettlebell Clean & Jerks | 294 reps,,"13:00 AMRAP:
6 Kettlebell Clean & Jerks, 53 lbs
10 Push-ups
20 Double Unders"
2016-07-28,Deadlift 5-5-5-5-1-1-1,3236.38155995,true,false,18924,,"7135 lbs | 255 lbs, 285 lbs, 305 lbs, 345 lbs, 375 lbs, 395 lbs, and 415 lbs","","Sets
5 Deadlifts | 255 lbs
5 Deadlifts | 285 lbs
5 Deadlifts | 305 lbs
5 Deadlifts | 345 lbs
1 Deadlift | 375 lbs
1 Deadlift | 395 lbs
1 Deadlift | 415 lbs"
2016-07-27,"AMRAP 12 mins: 200 m, Goblet Squats, and Russian Swing With Dumb Bells",3.907,true,false,51643,720000,3 rounds + 200 m + 18 Goblet Squats + 13 Russian Swing With Dumb Bells,"","12:00 AMRAP:
Run, 200 m
18 Goblet Squats, 70 lbs
18 Russian Swing With Dumb Bells, 70 lbs"
2016-07-27,Strict Press : 1 Rep Max,72.5747792,true,false,318,,160 lbs | 160 lbs,attempted 165,"Sets
1 Strict Press | 160 lbs"
2016-07-26,AMReps 1 min: Double Unders,79,true,false,7505,60000,79 reps,right after nancy,"AMReps in 1 min:
Double Under | 79 reps"
2016-07-26,Nancy,1003000,true,false,92169,1003000,16 mins 43 secs,,"5 rounds of:
Run, 400 m
15 Overhead Squats, 95 lbs"
2016-07-26,Squat Clean 1-1-1-1,403.6972093,true,false,5590,,"890 lbs | 195 lbs, 215 lbs, 235 lbs, and 245 lbs",missed 255 twice,"Sets
1 Squat Clean | 195 lbs
1 Squat Clean | 215 lbs
1 Squat Clean | 235 lbs
1 Squat Clean | 245 lbs"
2016-07-25,Strict Pull-ups : 3x Max Rep,16,true,false,5524,,16 reps,"","Sets
Strict Pull-up | 7 reps
Strict Pull-up | 5 reps
Strict Pull-up | 4 reps"
2016-07-25,"FT: Burpees, Dumbbell Hang Power Cleans, Double Unders, and 9 more",505000,true,false,53139,505000,8 mins 25 secs,"","15 Burpees
7 Dumbbell Hang Power Cleans, 52.5 lbs
35 Double Unders
7 Dumbbell Hang Power Cleans, 52.5 lbs
35 Double Unders
7 Dumbbell Hang Power Cleans, 52.5 lbs
35 Double Unders
7 Dumbbell Hang Power Cleans, 52.5 lbs
35 Double Unders
7 Dumbbell Hang Power Cleans, 52.5 lbs
35 Double Unders
15 Burpees"
2016-07-25,Front Squat : 1 Rep Max,129.27382545,true,false,775,,285 lbs | 285 lbs,"","Sets
1 Front Squat | 285 lbs"
2016-07-23,"AMRAP 16 mins: Bar Muscle-ups, Handstand Push-ups, and Dumbbell Snatches",7.333,true,false,75209,960000,7 rounds + 2 Bar Muscle-ups | 142 reps,,"16:00 AMRAP:
2 Bar Muscle-ups
6 Handstand Push-ups
12 Dumbbell Snatches, 53 lbs"
2016-07-23,"Push-ups : 3x Max Rep, rest 5 mins",61,true,false,23018,,61 reps,"","Sets : rest 5 mins
Push-up | 21 reps
Push-up | 20 reps
Push-up | 20 reps"
2016-07-22,DT,467000,false,false,53523,467000,7 mins 47 secs,,"5 rounds of:
12 Deadlifts, 115 lbs
9 Hang Power Cleans, 115 lbs
6 Push Jerks, 115 lbs"
2016-07-21,Every 1 min for 10 mins: Squat Snatches,10.0,true,false,11856,600000,10.0 rounds,a lot of misses,"Every 1 min for 10 mins:
1 Squat Snatch, 145 lbs"
2016-07-21,"Push-ups : 3x Max Rep, rest 5 mins",48,true,false,18112,,48 reps,"","Sets : rest 5 mins
Push-up | 16 reps
Push-up | 16 reps
Push-up | 16 reps"
2016-07-20,Strict Pull-ups : 1-2-3-4-3-4,5870,true,false,5870,,Completed,"","Sets
1 Strict Pull-up
2 Strict Pull-ups
3 Strict Pull-ups
4 Strict Pull-ups
3 Strict Pull-ups
4 Strict Pull-ups"
2016-07-20,"Pull-ups : 5x Max Rep, rest 1:30",20,true,false,6905,,20 reps,"","Sets : rest 1:30
Strict Pull-up | 7 reps
Strict Pull-up | 5 reps
Strict Pull-up | 4 reps
Strict Pull-up | 2 reps
Strict Pull-up | 2 reps"
2016-07-20,Push-ups : 3x Max Rep,45,true,false,16980,,45 reps,"","Sets : rest 5 mins
Push-up | 14 reps
Push-up | 15 reps
Push-up | 16 reps"
2016-07-20,Back Squat 4x6,2122.8122916,true,false,14676,,"4680 lbs | 195 lbs, 195 lbs, 195 lbs, and 195 lbs","","Sets
6 Back Squats | 195 lbs
6 Back Squats | 195 lbs
6 Back Squats | 195 lbs
6 Back Squats | 195 lbs"
2016-07-20,"AMReps 15 mins: Power Snatches, Rests, Wall Balls, and 2 more",185,true,false,57988,900000,185 reps,"","AMReps in 15 mins:
Power Snatch, 75 lbs | 48 reps
Rest, 3 mins | 1 rep
Wall Ball, 20 lbs | 70 reps
Rest, 3 mins | 1 rep
Leg Lifts | 65 reps"
2016-07-18,"AMRAP 20 mins w/ Buy-in: Sprints, Ground To Overheads, and Burpee Over Bars",1.8,true,false,60935,840000,1 round + 10 Ground To Overheads + 6 Burpee Over Bars,reps halved for partner wod with rachael,"14 mins:
8 Sprints, 100 m
then in the remaining time, AMRAP of:
10 Ground To Overheads, 155 lbs
10 Burpee Over Bars"
2016-07-18,Strict Pull-ups : 5x Max Rep,21,true,false,7251,,21 reps,"","Sets
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 4 reps
Strict Pull-up | 4 reps
Strict Pull-up | 3 reps"
2016-07-17,Jack,8.833,true,false,85392,1200000,8 rounds + 10 Push Press + 10 Kettlebell Swings + 5 Box Jumps | 265 reps,,"20:00 AMRAP:
10 Push Press, 115 lbs
10 Kettlebell Swings, 1.5 pood
10 Box Jumps, 24 in"
2016-07-15,Back Squat 2-2-2-2,1034.1906036,true,false,6201,,"2280 lbs | 285 lbs, 285 lbs, 285 lbs, and 285 lbs","","Sets
2 Back Squats | 285 lbs
2 Back Squats | 285 lbs
2 Back Squats | 285 lbs
2 Back Squats | 285 lbs"
2016-07-13,"5 RFT: Plate Pushes, Two Hand Dumbbell Bent Over Rows, Plate Pushes, and 200 m",700000,true,false,29971,700000,11 mins 40 secs,"","5 rounds of:
Plate Push, 45 lbs, 30 m
15 Two Hand Dumbbell Bent Over Rows, 55 lbs
Plate Push, 45 lbs, 30 m
Run, 200 m"
2016-07-13,Push Press 2-2-1-2-2,875.4332741,true,false,3833,,"1930 lbs | 185 lbs, 195 lbs, 195 lbs, 195 lbs, and 195 lbs","","Sets
2 Push Press | 185 lbs
2 Push Press | 195 lbs
2 Push Press | 195 lbs
2 Push Press | 195 lbs
2 Push Press | 195 lbs"
2016-07-12,Run 1 mi TT,,true,false,48233,,Completed,"","Intervals
Run, 1 mi | 0:00"
2016-07-12,Cindy,14.0,true,false,130965,1200000,14 rounds | 420 reps,,"20:00 AMRAP:
5 Pull-ups
10 Push-ups
15 Air Squats"
2016-07-11,Every 2 mins for 10 mins: 1 Power Clean + 1 Hang Squat Clean + 1 Jerk,415.03701855,true,false,0,600000,915 lbs,"","Every 2 mins for 10 mins:
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 155 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 175 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 195 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 195 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 195 lbs"
2016-07-11,"FT: Overhead Squats, V-ups, Farmer Carries, and 2 more",499000,true,false,23303,499000,8 mins 19 secs,"","25 Overhead Squats, 115 lbs
25 V-ups
Farmer Carry, 90 lbs, 200 m
25 V-ups
25 Overhead Squats, 115 lbs"
2016-07-10,Box Jump : Max Height,1.2319,true,false,768,,48.5 in,"","Sets
1 Box Jump | 48.5 in"
2016-07-10,Diane,510000,true,false,38487,510000,8 mins 30 secs,,"21-15-9 reps of:
Deadlift, 225 lbs
Handstand Push Up"
2016-07-08,Push Press 3-3-2-3,923.06047295,true,false,4042,,"2035 lbs | 185 lbs, 185 lbs, 185 lbs, and 185 lbs","","Sets
3 Push Press | 185 lbs
3 Push Press | 185 lbs
2 Push Press | 185 lbs
3 Push Press | 185 lbs"
2016-07-08,"3 RFT: 200 m, Dumbbell Walking Lunges, Box Jumps, and Push-ups",563000,true,false,92777,563000,9 mins 23 secs,"","3 rounds of:
Run, 200 m
20 Dumbbell Walking Lunges, 90 lbs
15 Box Jumps, 24 in
20 Push-ups"
2016-07-06,"Chipper: Shoulder-to-Overheads, Rests, Shoulder-to-Overheads, and 12 more",774000,true,false,60281,774000,12 mins 54 secs,"","36 Shoulder-to-Overheads, 115 lbs
Rest, 1 min
14 Shoulder-to-Overheads, 115 lbs
15 Kettlebell Swings, 53 lbs
Rest, 1 min
26 Kettlebell Swings, 53 lbs
Rest, 1 min
28 Kettlebell Swings, 53 lbs
Rest, 1 min
1 Kettlebell Swing, 53 lbs
36 Sit-ups
Rest, 1 min
35 Sit-ups
Rest, 1 min
29 Sit-ups"
2016-07-04,The Seven,2427000,false,false,147979,2427000,40 mins 27 secs,,"7 rounds of:
7 Handstand Push Ups
7 Thrusters, 115 lbs
7 Knees To Elbows
7 Deadlifts, 245 lbs
7 Burpees
7 Kettlebell Swings, 1.5 pood
7 Pull-ups"
2016-07-02,Front Squat : 1 Rep Max,120.20197805,true,false,739,,265 lbs | 265 lbs,"","Sets
1 Front Squat | 265 lbs"
2016-07-02,Overhead Squat : 1 Rep Max,102.05828325,true,false,666,,225 lbs | 225 lbs,"","Sets
1 Overhead Squat | 225 lbs"
2016-07-02,Overhead Squat 1-1-1-1-1,446.78848445,true,false,3076,,"985 lbs | 155 lbs, 185 lbs, 205 lbs, 215 lbs, and 225 lbs","","Sets
1 Overhead Squat | 155 lbs
1 Overhead Squat | 185 lbs
1 Overhead Squat | 205 lbs
1 Overhead Squat | 215 lbs
1 Overhead Squat | 225 lbs"
